Gate pass time,Alt license number,Reason
20-02-2018 09:51:29,10141,Standard entrance
20-02-2018 09:58:01,10280,Standard entrance
20-02-2018 10:07:49,10218,Standard entrance
20-02-2018 10:21:18,10115,Unauthorized this day
20-02-2018 10:22:40,10265,Standard entrance
20-02-2018 10:40:30,10180,Standard entrance
20-02-2018 10:41:39,10058,Standard exit
20-02-2018 10:52:35,10113,Standard entrance
20-02-2018 11:01:43,10236,Unauthorized this day
20-02-2018 11:03:04,10236,Unauthorized this day
20-02-2018 11:03:13,10236,Guard open
20-02-2018 11:13:25,10036,Standard entrance
20-02-2018 11:43:52,10106,Standard exit
20-02-2018 12:05:06,10100,Standard entrance
20-02-2018 12:13:27,10280,Standard exit
20-02-2018 12:15:31,10236,Standard exit
20-02-2018 12:17:14,10106,Standard entrance
20-02-2018 12:27:39,10265,Standard exit
20-02-2018 13:05:22,10238,Standard exit
20-02-2018 13:06:03,10141,Standard exit
20-02-2018 13:11:00,10100,Standard exit
20-02-2018 13:25:27,10288,Standard exit
20-02-2018 13:44:55,10003,Standard exit
20-02-2018 13:45:05,10075,Standard exit
20-02-2018 14:02:26,10077,Standard exit
20-02-2018 14:07:24,10218,Standard exit
20-02-2018 14:21:49,10094,Standard exit
20-02-2018 14:29:08,10036,Standard exit
20-02-2018 14:58:04,10124,Standard exit
20-02-2018 15:35:33,10003,Standard entrance
20-02-2018 15:55:08,10057,Standard exit
20-02-2018 15:57:11,10181,Standard exit
20-02-2018 15:57:52,10104,Standard exit
20-02-2018 16:01:10,10031,Standard entrance
20-02-2018 16:04:00,10026,Standard exit
20-02-2018 16:10:17,10193,Standard exit
20-02-2018 16:10:46,10274,Standard entrance
20-02-2018 16:13:37,10106,Standard exit
20-02-2018 16:15:57,10184,Standard exit
20-02-2018 17:20:26,10196,Standard exit
20-02-2018 17:54:46,10048,Standard exit
20-02-2018 18:11:21,10047,Standard entrance
20-02-2018 18:27:18,10089,Standard exit
20-02-2018 18:31:55,10121,Standard exit
20-02-2018 18:43:02,10056,Standard exit
20-02-2018 18:43:47,10264,Standard exit
20-02-2018 18:43:58,10180,Standard exit
20-02-2018 19:22:21,10003,Standard exit
20-02-2018 19:42:29,10113,Standard exit
20-02-2018 19:46:43,10047,Standard exit
20-02-2018 20:46:50,10258,Standard exit
20-02-2018 21:31:08,10274,Standard exit
20-02-2018 22:55:26,10031,Standard exit
21-02-2018 07:01:51,10047,Guard open
21-02-2018 07:14:43,10193,Standard entrance
21-02-2018 07:14:49,10196,Standard entrance
21-02-2018 07:20:35,10026,Standard entrance
21-02-2018 07:29:52,10121,Standard entrance
21-02-2018 07:38:51,10048,Standard entrance
21-02-2018 07:53:35,10184,Standard entrance
21-02-2018 08:00:01,10124,Standard entrance
21-02-2018 08:01:30,10056,Standard entrance
21-02-2018 08:05:13,10181,Standard entrance
21-02-2018 08:31:25,10141,Standard entrance
21-02-2018 08:32:10,10041,Standard entrance
21-02-2018 08:59:40,10258,Standard entrance
21-02-2018 09:04:50,10118,Standard entrance
21-02-2018 09:19:24,10077,Standard entrance
21-02-2018 09:28:04,10178,Standard entrance
21-02-2018 09:31:56,10003,Standard entrance
21-02-2018 09:36:18,10205,Standard entrance
21-02-2018 09:43:16,10204,Standard entrance
21-02-2018 09:49:36,10171,Standard entrance
21-02-2018 10:00:38,10143,Standard entrance
21-02-2018 10:01:15,10232,Standard entrance
21-02-2018 11:00:21,10143,Standard exit
21-02-2018 11:14:37,10216,Standard entrance
21-02-2018 11:19:24,10024,Standard entrance
21-02-2018 11:27:00,10104,Standard entrance
21-02-2018 11:31:03,10288,Standard entrance
21-02-2018 11:32:47,10036,Standard entrance
21-02-2018 12:24:03,10094,Standard entrance
21-02-2018 12:39:33,10161,Standard entrance
21-02-2018 12:47:11,10072,Standard entrance
21-02-2018 12:54:04,10124,Standard exit
21-02-2018 13:19:20,10003,Standard exit
21-02-2018 13:30:39,10161,Standard exit
21-02-2018 13:57:52,10100,Standard entrance
21-02-2018 13:58:57,10179,Standard entrance
21-02-2018 14:03:06,10259,Standard entrance
21-02-2018 14:05:51,10118,Standard exit
21-02-2018 14:11:57,10213,Standard entrance
21-02-2018 14:19:32,10003,Standard entrance
21-02-2018 14:43:17,10106,Standard entrance
21-02-2018 14:55:16,10141,Standard exit
21-02-2018 14:58:15,10077,Standard exit
21-02-2018 15:11:24,10058,Standard entrance
21-02-2018 15:15:29,10232,Standard exit
21-02-2018 15:20:04,10274,Standard entrance
21-02-2018 15:28:07,10196,Standard exit
21-02-2018 15:43:13,10178,Standard exit
21-02-2018 15:46:29,10072,Standard exit
21-02-2018 15:48:28,10094,Standard exit
21-02-2018 15:54:16,10288,Standard exit
21-02-2018 15:55:36,10205,Standard exit
21-02-2018 15:58:21,10106,Standard exit
21-02-2018 16:11:35,10181,Standard exit
21-02-2018 16:15:44,10204,Standard exit
21-02-2018 16:18:25,10171,Standard exit
21-02-2018 16:18:30,10258,Standard exit
21-02-2018 16:26:08,10193,Standard exit
21-02-2018 16:36:11,10058,Standard exit
21-02-2018 16:42:19,10104,Standard exit
21-02-2018 16:44:29,10214,Standard entrance
21-02-2018 16:48:25,10048,Standard exit
21-02-2018 17:01:49,10258,Standard entrance
21-02-2018 17:02:45,10184,Standard exit
21-02-2018 17:15:42,10203,Standard entrance
21-02-2018 17:21:59,10036,Standard exit
21-02-2018 17:33:50,10100,Standard exit
21-02-2018 17:55:41,10121,Standard exit
21-02-2018 18:02:13,10026,Standard exit
21-02-2018 18:07:25,10003,Standard exit
21-02-2018 18:21:47,10203,Standard exit
21-02-2018 18:30:13,10214,Standard exit
21-02-2018 19:10:26,10258,Standard exit
21-02-2018 19:21:28,10024,Standard exit
21-02-2018 21:10:10,10216,Standard exit
21-02-2018 21:23:59,10259,Standard exit
21-02-2018 21:46:22,10179,Standard exit
21-02-2018 21:47:11,10259,Standard entrance
21-02-2018 21:52:04,10213,Standard exit
21-02-2018 22:06:05,10259,Guard open
21-02-2018 22:06:06,10259,Guard open
21-02-2018 22:06:40,10213,Guard open
21-02-2018 22:06:41,10213,Guard open
21-02-2018 22:52:11,10274,Standard exit
21-02-2018 23:10:50,10259,Standard exit
21-02-2018 23:12:53,10056,Standard exit
22-02-2018 01:00:25,10041,Parking lot cleaning
22-02-2018 01:00:25,10047,Parking lot cleaning
22-02-2018 06:29:57,10193,Standard entrance
22-02-2018 06:48:19,10174,Standard entrance
22-02-2018 06:49:57,10048,Standard entrance
22-02-2018 07:08:03,10048,Guard open
22-02-2018 07:08:22,10196,Standard entrance
22-02-2018 07:23:00,10184,Standard entrance
22-02-2018 07:23:06,10232,Standard entrance
22-02-2018 07:28:13,10139,Standard entrance
22-02-2018 07:32:53,10238,Standard entrance
22-02-2018 07:41:38,10121,Standard entrance
22-02-2018 07:41:46,10066,Standard entrance
22-02-2018 07:47:09,10066,Standard exit
22-02-2018 07:48:07,10152,Standard entrance
22-02-2018 07:48:47,10008,Standard entrance
22-02-2018 07:58:33,10189,Standard entrance
22-02-2018 08:07:12,10204,Standard entrance
22-02-2018 08:15:20,10278,Standard entrance
22-02-2018 08:19:21,10236,Unauthorized this day
22-02-2018 08:20:23,10236,Guard open
22-02-2018 08:33:08,10258,Standard entrance
22-02-2018 08:38:21,10106,Standard entrance
22-02-2018 08:39:47,10003,Standard entrance
22-02-2018 08:40:41,10181,Standard entrance
22-02-2018 08:48:04,10286,Standard entrance
22-02-2018 08:53:13,10056,Standard entrance
22-02-2018 08:53:29,10059,Standard entrance
22-02-2018 09:00:07,10288,Standard entrance
22-02-2018 09:08:15,10137,Standard entrance
22-02-2018 09:28:52,10080,Standard entrance
22-02-2018 09:29:46,10141,Standard entrance
22-02-2018 09:38:03,10264,Standard entrance
22-02-2018 09:46:55,10264,Guard open
22-02-2018 09:48:22,10218,Standard entrance
22-02-2018 10:05:06,10052,Unauthorized this day
22-02-2018 10:07:11,10052,Guard open
22-02-2018 10:33:03,10090,Standard entrance
22-02-2018 10:42:26,10122,Standard entrance
22-02-2018 10:45:33,10147,Standard entrance
22-02-2018 11:11:38,10077,Standard entrance
22-02-2018 11:19:36,10184,Standard exit
22-02-2018 11:29:29,10216,Standard entrance
22-02-2018 11:37:03,10122,Standard exit
22-02-2018 11:42:40,10288,Standard exit
22-02-2018 11:45:44,10059,Standard exit
22-02-2018 11:49:26,10212,Unauthorized this day
22-02-2018 11:50:14,10212,Guard open
22-02-2018 11:56:15,10008,Standard exit
22-02-2018 12:07:23,10048,Standard exit
22-02-2018 12:09:20,10080,Standard exit
22-02-2018 12:10:15,10106,Standard exit
22-02-2018 12:29:13,10288,Standard entrance
22-02-2018 12:32:00,10094,Standard entrance
22-02-2018 12:38:00,10286,Standard exit
22-02-2018 12:43:28,10137,Standard exit
22-02-2018 12:44:41,10048,Standard entrance
22-02-2018 12:49:55,10003,Standard exit
22-02-2018 12:53:40,10181,Standard exit
22-02-2018 12:54:14,10180,Standard entrance
22-02-2018 12:54:32,10278,Standard exit
22-02-2018 13:08:28,10174,Standard exit
22-02-2018 13:40:30,10003,Standard entrance
22-02-2018 13:45:59,10106,Standard entrance
22-02-2018 13:55:53,10179,Standard entrance
22-02-2018 13:57:08,10182,Standard entrance
22-02-2018 13:57:19,10181,Standard entrance
22-02-2018 14:05:56,10141,Standard exit
22-02-2018 14:12:27,10258,Standard exit
22-02-2018 14:53:03,10264,Standard exit
22-02-2018 14:57:46,10274,Standard entrance
22-02-2018 14:58:22,10288,Standard exit
22-02-2018 15:02:46,10204,Standard exit
22-02-2018 15:03:33,10259,Standard entrance
22-02-2018 15:31:03,10077,Standard exit
22-02-2018 15:41:07,10285,Standard entrance
22-02-2018 15:42:26,10090,Standard exit
22-02-2018 15:48:25,10106,Standard exit
22-02-2018 15:53:01,10094,Standard exit
22-02-2018 15:54:41,10181,Standard exit
22-02-2018 15:57:30,10196,Standard exit
22-02-2018 16:18:57,10003,Standard exit
22-02-2018 16:24:21,10193,Standard exit
22-02-2018 16:36:58,10109,Standard entrance
22-02-2018 16:37:23,10066,Standard entrance
22-02-2018 16:38:51,10066,Guard open
22-02-2018 16:38:52,10066,Guard open
22-02-2018 16:38:53,10066,Guard open
22-02-2018 16:40:26,10066,Standard exit
22-02-2018 16:40:36,10052,Standard exit
22-02-2018 16:43:13,10238,Standard exit
22-02-2018 16:46:07,10218,Standard exit
22-02-2018 16:50:07,10286,Standard entrance
22-02-2018 17:05:45,10121,Standard exit
22-02-2018 17:11:40,10139,Standard exit
22-02-2018 17:40:00,10041,Standard entrance
22-02-2018 17:42:54,10236,Standard exit
22-02-2018 17:46:19,10048,Standard exit
22-02-2018 18:03:56,10212,Standard exit
22-02-2018 18:22:52,10216,Standard exit
22-02-2018 18:28:38,10285,Standard exit
22-02-2018 18:32:55,10288,Standard entrance
22-02-2018 18:43:23,10182,Standard exit
22-02-2018 18:43:48,10288,Standard exit
22-02-2018 18:48:42,10152,Standard exit
22-02-2018 18:51:29,10269,Standard exit
22-02-2018 19:04:55,10286,Standard exit
22-02-2018 19:08:00,10179,Standard exit
22-02-2018 19:26:25,10109,Standard exit
22-02-2018 19:36:59,10232,Standard exit
22-02-2018 19:44:19,10189,Standard exit
22-02-2018 20:17:53,10180,Standard exit
22-02-2018 20:25:09,10041,Standard exit
22-02-2018 21:01:08,10038,Standard entrance
22-02-2018 21:12:52,10147,Standard exit
22-02-2018 22:25:35,10038,Standard exit
22-02-2018 22:33:28,10274,Standard exit
22-02-2018 23:06:32,10056,Standard exit
22-02-2018 23:21:07,10259,Standard exit
23-02-2018 05:48:53,10236,Unauthorized this day
23-02-2018 05:50:07,10236,Guard open
23-02-2018 05:50:08,10236,Guard open
23-02-2018 06:40:44,10274,Standard entrance
23-02-2018 07:12:01,10213,Standard entrance
23-02-2018 08:06:21,10109,Standard entrance
23-02-2018 08:27:58,10091,Standard entrance
23-02-2018 09:15:43,10182,Standard entrance
23-02-2018 09:19:09,10285,Standard entrance
23-02-2018 10:10:44,10285,Guard open
23-02-2018 10:10:45,10285,Guard open
23-02-2018 10:10:46,10285,Guard open
23-02-2018 10:10:47,10285,Guard open
23-02-2018 10:10:48,10285,Guard open
23-02-2018 11:30:41,10109,Standard exit
23-02-2018 12:31:59,10230,Standard entrance
23-02-2018 12:37:58,10285,Standard exit
23-02-2018 12:56:39,10230,Standard exit
23-02-2018 12:58:18,10091,Standard exit
23-02-2018 13:37:12,10182,Standard exit
23-02-2018 14:09:23,10213,Standard exit
23-02-2018 14:18:30,10236,Standard exit
23-02-2018 14:37:45,10274,Standard exit
25-02-2018 06:48:13,10196,Standard entrance
25-02-2018 07:00:30,10216,Standard entrance
25-02-2018 07:01:29,10216,Guard open
25-02-2018 07:01:30,10216,Guard open
25-02-2018 07:01:31,10216,Guard open
25-02-2018 07:01:33,10216,Guard open
25-02-2018 07:01:34,10216,Guard open
25-02-2018 07:01:35,10216,Guard open
25-02-2018 07:21:35,10274,Guard open
25-02-2018 07:23:57,10139,Standard entrance
25-02-2018 07:26:00,10193,Standard entrance
25-02-2018 07:38:29,10048,Standard entrance
25-02-2018 07:41:54,10121,Standard entrance
25-02-2018 07:56:34,10181,Standard entrance
25-02-2018 08:00:31,10056,Standard entrance
25-02-2018 08:21:38,10162,Standard entrance
25-02-2018 08:21:43,10244,Standard entrance
25-02-2018 08:38:04,10041,Standard entrance
25-02-2018 08:40:01,10179,Standard entrance
25-02-2018 08:45:57,10082,Standard entrance
25-02-2018 08:49:59,10251,Standard entrance
25-02-2018 08:51:37,10237,Standard entrance
25-02-2018 08:52:05,10104,Standard entrance
25-02-2018 09:06:31,10258,Standard entrance
25-02-2018 09:09:47,10185,Standard entrance
25-02-2018 09:25:54,10226,Standard entrance
25-02-2018 09:29:57,10124,Standard entrance
25-02-2018 09:33:09,10250,Standard entrance
25-02-2018 09:33:32,10141,Standard entrance
25-02-2018 09:38:19,10264,Standard entrance
25-02-2018 09:47:32,10003,Standard entrance
25-02-2018 09:52:04,10204,Standard entrance
25-02-2018 09:57:22,10155,Standard entrance
25-02-2018 10:00:19,10207,Standard entrance
25-02-2018 10:03:15,10152,Standard entrance
25-02-2018 10:03:56,10207,Standard exit
25-02-2018 10:23:54,10026,Standard entrance
25-02-2018 10:33:30,10218,Standard entrance
25-02-2018 10:35:32,10155,Standard exit
25-02-2018 10:44:13,10184,Standard entrance
25-02-2018 10:50:30,10143,Standard entrance
25-02-2018 10:50:32,10251,Standard exit
25-02-2018 10:50:49,10192,Unauthorized this day
25-02-2018 11:18:11,10075,Standard entrance
25-02-2018 11:29:50,10155,Standard entrance
25-02-2018 11:55:42,10113,Standard entrance
25-02-2018 11:58:41,10147,Standard entrance
25-02-2018 12:01:32,10240,Standard entrance
25-02-2018 12:06:52,10230,Standard entrance
25-02-2018 12:08:15,10100,Standard entrance
25-02-2018 12:51:56,10230,Standard exit
25-02-2018 13:01:06,10003,Standard exit
25-02-2018 13:11:09,10147,Standard exit
25-02-2018 13:19:02,10204,Standard exit
25-02-2018 13:29:44,10237,Standard exit
25-02-2018 13:33:34,10100,Standard exit
25-02-2018 13:40:41,10003,Standard entrance
25-02-2018 13:40:55,10082,Standard exit
25-02-2018 13:43:30,10172,Standard entrance
25-02-2018 13:55:47,10182,Standard entrance
25-02-2018 14:12:21,10141,Standard exit
25-02-2018 14:30:25,10240,Standard exit
25-02-2018 14:50:28,10259,Standard entrance
25-02-2018 15:03:13,10152,Standard exit
25-02-2018 15:07:19,10229,Standard entrance
25-02-2018 15:09:11,10216,Standard exit
25-02-2018 15:14:24,10196,Standard exit
25-02-2018 15:17:44,10041,Standard exit
25-02-2018 15:30:50,10250,Standard exit
25-02-2018 15:43:26,10124,Standard exit
25-02-2018 15:43:33,10185,Standard exit
25-02-2018 15:44:05,10226,Standard exit
25-02-2018 15:56:34,10155,Standard exit
25-02-2018 16:03:58,10181,Standard exit
25-02-2018 16:08:32,10274,Standard entrance
25-02-2018 16:17:44,10113,Standard exit
25-02-2018 16:18:57,10039,Standard entrance
25-02-2018 16:23:22,10026,Standard exit
25-02-2018 16:26:38,10193,Standard exit
25-02-2018 16:27:56,10244,Standard exit
25-02-2018 16:28:47,10029,Standard entrance
25-02-2018 16:55:09,10264,Standard exit
25-02-2018 17:02:54,10229,Standard exit
25-02-2018 17:08:45,10186,Standard entrance
25-02-2018 17:08:46,10143,Standard exit
25-02-2018 17:12:56,10075,Standard exit
25-02-2018 17:26:45,10120,Standard entrance
25-02-2018 17:28:32,10048,Standard exit
25-02-2018 17:32:56,10048,Guard open
25-02-2018 17:43:41,10184,Standard exit
25-02-2018 17:46:16,10032,Standard entrance
25-02-2018 17:57:24,10104,Standard exit
25-02-2018 18:00:06,10207,Standard entrance
25-02-2018 18:21:20,10207,Standard exit
25-02-2018 18:28:46,10179,Standard exit
25-02-2018 18:34:00,10003,Standard exit
25-02-2018 18:55:20,10218,Standard exit
25-02-2018 19:03:55,10258,Standard exit
25-02-2018 19:07:18,10182,Standard exit
25-02-2018 19:17:02,10162,Standard exit
25-02-2018 19:26:02,10121,Standard exit
25-02-2018 19:34:14,10039,Standard exit
25-02-2018 19:48:39,10029,Standard exit
25-02-2018 19:56:00,10032,Standard exit
25-02-2018 20:06:50,10139,Standard exit
25-02-2018 20:11:11,10186,Standard exit
25-02-2018 21:14:06,10120,Standard exit
25-02-2018 22:20:50,10172,Standard exit
25-02-2018 22:51:36,10274,Standard exit
25-02-2018 23:09:56,10259,Standard exit
25-02-2018 23:10:54,10056,Standard exit
26-02-2018 06:53:58,10166,Standard entrance
26-02-2018 07:19:16,10166,Guard open
26-02-2018 07:19:17,10166,Guard open
26-02-2018 07:27:22,10155,Standard entrance
26-02-2018 07:31:50,10193,Standard entrance
26-02-2018 07:40:10,10184,Standard entrance
26-02-2018 07:45:25,10121,Standard entrance
26-02-2018 07:49:41,10048,Standard entrance
26-02-2018 07:53:36,10162,Standard entrance
26-02-2018 08:22:52,10152,Standard entrance
26-02-2018 08:31:12,10004,Standard entrance
26-02-2018 08:35:06,10026,Standard entrance
26-02-2018 08:40:15,10181,Standard entrance
26-02-2018 08:47:02,10056,Standard entrance
26-02-2018 08:47:07,10124,Standard entrance
26-02-2018 08:59:18,10094,Standard entrance
26-02-2018 09:00:11,10104,Standard entrance
26-02-2018 09:07:51,10137,Standard entrance
26-02-2018 09:13:22,10179,Standard entrance
26-02-2018 09:16:49,10264,Standard entrance
26-02-2018 09:19:57,10258,Standard entrance
26-02-2018 09:29:59,10156,Standard entrance
26-02-2018 09:31:38,10276,Standard entrance
26-02-2018 09:38:39,10080,Standard entrance
26-02-2018 09:41:38,10036,Standard entrance
26-02-2018 09:43:50,10003,Standard entrance
26-02-2018 09:45:35,10171,Standard entrance
26-02-2018 09:46:38,10072,Standard entrance
26-02-2018 09:49:18,10261,Standard entrance
26-02-2018 10:02:02,10196,Standard entrance
26-02-2018 10:12:26,10141,Standard entrance
26-02-2018 10:33:26,10106,Standard entrance
26-02-2018 10:48:34,10040,Standard entrance
26-02-2018 10:49:21,10004,Standard exit
26-02-2018 10:50:05,10024,Standard entrance
26-02-2018 10:57:26,10030,Standard entrance
26-02-2018 10:58:11,10214,Standard entrance
26-02-2018 11:06:21,10008,Standard entrance
26-02-2018 11:15:14,10204,Standard entrance
26-02-2018 11:22:45,10090,Standard entrance
26-02-2018 11:42:25,10039,Unauthorized this day
26-02-2018 11:43:32,10039,Guard open
26-02-2018 11:43:33,10039,Guard open
26-02-2018 11:45:20,10030,Standard exit
26-02-2018 11:49:40,10039,Guard open
26-02-2018 11:49:41,10030,Guard open
26-02-2018 11:49:42,10039,Guard open
26-02-2018 11:49:43,10030,Guard open
26-02-2018 11:49:47,10039,Guard open
26-02-2018 11:49:48,10030,Guard open
26-02-2018 12:23:45,10156,Standard exit
26-02-2018 12:26:17,10031,Standard entrance
26-02-2018 12:29:53,10080,Standard exit
26-02-2018 12:55:53,10207,Standard entrance
26-02-2018 12:58:18,10137,Standard exit
26-02-2018 13:07:49,10203,Standard entrance
26-02-2018 13:07:59,10207,Standard exit
26-02-2018 13:29:36,10166,Standard exit
26-02-2018 13:38:41,10066,Standard entrance
26-02-2018 13:48:27,10240,Standard entrance
26-02-2018 13:59:04,10057,Standard entrance
26-02-2018 14:12:59,10052,Standard entrance
26-02-2018 14:14:35,10106,Standard exit
26-02-2018 14:19:35,10155,Standard exit
26-02-2018 14:31:39,10285,Standard entrance
